session_id,total_pnl,HYDROGEL_PACK_pnl,VELVETFRUIT_EXTRACT_pnl,VEV_4000_pnl,VEV_4500_pnl,VEV_5000_pnl,VEV_5100_pnl,VEV_5200_pnl,VEV_5300_pnl,VEV_5400_pnl,VEV_5500_pnl,VEV_6000_pnl,VEV_6500_pnl,HYDROGEL_PACK_position,VELVETFRUIT_EXTRACT_position,VEV_4000_position,VEV_4500_position,VEV_5000_position,VEV_5100_position,VEV_5200_position,VEV_5300_position,VEV_5400_position,VEV_5500_position,VEV_6000_position,VEV_6500_position,HYDROGEL_PACK_cash,VELVETFRUIT_EXTRACT_cash,VEV_4000_cash,VEV_4500_cash,VEV_5000_cash,VEV_5100_cash,VEV_5200_cash,VEV_5300_cash,VEV_5400_cash,VEV_5500_cash,VEV_6000_cash,VEV_6500_cash,total_slope_per_step,total_r2,HYDROGEL_PACK_slope_per_step,HYDROGEL_PACK_r2,VELVETFRUIT_EXTRACT_slope_per_step,VELVETFRUIT_EXTRACT_r2,VEV_4000_slope_per_step,VEV_4000_r2,VEV_4500_slope_per_step,VEV_4500_r2,VEV_5000_slope_per_step,VEV_5000_r2,VEV_5100_slope_per_step,VEV_5100_r2,VEV_5200_slope_per_step,VEV_5200_r2,VEV_5300_slope_per_step,VEV_5300_r2,VEV_5400_slope_per_step,VEV_5400_r2,VEV_5500_slope_per_step,VEV_5500_r2,VEV_6000_slope_per_step,VEV_6000_r2,VEV_6500_slope_per_step,VEV_6500_r2
77,20611.38957318996,5407.838614927547,8416.317474689826,6108.861047491675,82.8511100840658,0,0,90.64277076406452,246.40234751975822,250.91019128122304,7.566016431802197,0,0,31,5,-15,-1,0,0,2,-33,6,3,0,0,-296149,-17420,26118,856,0,0,-94,2080,270,-6,0,0,1.676153614194259,0.8346767010072154,0.6672201099261538,0.6220341900939657,0.3646227280753257,0.23148464177932143,0.603748388199181,0.9872624334833306,0.004050050218027301,0.5412137282923659,0,0,0,0,0.01184541086573143,0.5691598345899415,0.000125527731280732,0.000003794909110039844,0.02491617806099976,0.8126628109578808,-0.00037477888242934995,0.03462556595228935,0,0,0,0
78,28929.5029181742,13748.8577460245,4129.216616727295,9833.219442003428,-10.324246449391126,0,0,1064.5039915290486,288.3320025848453,20.469186969477775,-144.77182121500223,0,0,59,32,-27,-1,0,0,17,14,1,5,0,0,-578940,-162483,44498,800,0,0,-1313,-568,29,-215,0,0,2.6093932079372357,0.9302493007368164,1.1550914250684485,0.9256124634601485,0.06557958124689917,0.020475797693281696,1.2371602921458433,0.8540409402565766,0.002213001325287719,0.33002907388932234,0,0,0,0,0.13893370458168908,0.8084489071124377,0.03256009024419313,0.13809984494183297,-0.007857479077663626,0.41527830913704483,-0.014287407597492145,0.4991336111986868,0,0,0,0
79,37527.10239102285,21421.663761034608,14509.875292837212,4404.835123424738,0,74.13866912990716,0,-557.1995456462491,-2198.402974807429,-189.1989187983841,61.3909838484452,0,0,-57,-69,35,0,1,0,-12,-29,26,-30,0,0,583995,370787,-37651,0,-163,0,1449,2585,-562,185,0,0,3.4837829247689776,0.9897957278944873,1.8135568776234876,0.9700350696463141,1.4588082617650777,0.973630230457289,0.48562503112536753,0.9132357302582879,0,0,0.008186721943052887,0.7582092170669585,0,0,-0.06594028074182814,0.7071068758153187,-0.19887234262708597,0.7529601851425374,-0.021129889386386897,0.4918552353263222,0.003548545067311854,0.10746904426435551,0,0,0,0
80,36779.35321096491,26533.610924850218,692.113843459927,11322.878028671636,0,0,-101.33006077925111,110.86907300579375,-1755.0175298623035,73.29322816364123,-97.06429654476312,0,0,-54,-60,-76,0,0,-1,-1,-12,-3,-42,0,0,578300,322811,99098,0,0,147,174,-1596,148,440,0,0,3.786979256722388,0.9661749272706218,2.4900145170232633,0.9430702740377613,0.3728742063390499,0.2920812143922191,1.1198025497381596,0.9329483625026697,0,0,0,0,-0.011650908474306823,0.48638697477626586,0.014528745953144344,0.7372037944933232,-0.1987342197079551,0.8008474524065754,0.0021533550370124465,0.03324654000514038,-0.0020089891860412424,0.04783192482528728,0,0,0,0
81,40911.97943860451,26377.2139837605,11380.295771723358,3620.3718152098445,0,-69.63419476129997,120.43389558118213,-97.05847228654648,208.24290632371503,-605.0692562695717,-22.817010676673988,0,0,-5,-10,22,0,1,1,-25,-60,12,9,0,0,75149,63462,-23574,0,-332,-181,2054,5595,-817,-33,0,0,4.617420802393417,0.980417161025666,3.0673760913834207,0.9711976539824743,1.216166667417568,0.9469989145623307,0.38224049218820905,0.9710903063075975,0,0,-0.006251604523081542,0.5829592948894095,0.014398273329570653,0.9159554427825257,0.011108543191094812,0.055482520332102506,-0.00303567536100986,0.0003518988544859413,-0.06377119230459245,0.9126704069553025,-0.0008107929277232787,0.03356777477138943,0,0,0,0
82,27748.441076198767,18089.621733319713,2574.135795147915,6635.279210031182,4,0,0,271.08297241293087,-27.219364444329813,154.90051893035505,46.64021080099985,0,0,-42,-74,13,0,0,0,-17,21,6,-8,0,0,442284,393094,-9901,4,0,0,1209,-708,158,32,0,0,2.4721016530677264,0.9234615745309117,1.724100542788214,0.9718742293837648,-0.005841857771585428,0.00011428180956248034,0.6683659290472066,0.9814210370105145,0.0002837624257929197,0.020220234324934094,0,0,0,0,0.025595266576318103,0.28132019766737126,0.031384704125721655,0.41881434220150154,0.025515450185546375,0.45464868152444265,0.0026978556905048016,0.2365970392648265,0,0,0,0
83,52706.93504003913,32688.26563017792,11310.322247808217,9905.468460901917,0,0,0,-316.07611525867225,-860.7724142856525,30.755151788216523,-51.0279210928183,0,0,-80,-73,48,0,0,0,8,16,7,-8,0,0,836539,409561,-55215,0,0,0,-781,-352,-68,34,0,0,5.675179487164402,0.988842865634996,3.171184337979432,0.9891094921505822,1.7023161513175888,0.9058027847465178,0.9465859973835274,0.9125276838786932,0,0,0,0,0,0,-0.023036067224933007,0.4813694959451274,-0.12066391321648258,0.9169816990154471,-0.001134386659899072,0.004605553155282382,-0.00007263241478762884,0.00011187536319516269,0,0,0,0
84,28727.13008654813,17179.671013214043,8523.35303882198,4538.6656491042395,-102.74098156191792,0,0,-209.40737901229002,-1079.3364481705025,-42.94327603633565,-80.13152981108772,0,0,-36,35,-1,1,0,0,-1,-9,14,10,0,0,373935,-179461,5834,-763,0,0,-80,-37,-192,-60,0,0,2.5057241754260375,0.952091599719817,1.75378177143765,0.973600992644382,0.6187185595563938,0.6571694966692575,0.3604447190325108,0.8270022918216886,-0.009086840495206142,0.6942383740594321,0,0,0,0,-0.041412047600441634,0.6412736746735275,-0.15166285605263138,0.7192294716515207,-0.014058860386712233,0.26455821178607486,-0.01100027006546391,0.8415435157358256,0,0,0,0
85,32341.48003753847,18625.5539572633,6915.594468946918,7013.180628919814,45,0,22.187845769154137,-149.55754006298957,-218.2281332998425,210.43129306886658,-122.68248306674502,0,0,-51,17,-19,0,0,-1,-9,-37,18,14,0,0,523794,-83626,30562,45,0,151,1206,1215,108,-81,0,0,3.083780352585716,0.9476761469249102,1.990844164287845,0.9609419196717692,0.5949180918367263,0.4549219885916262,0.6873311037795117,0.9391811992455413,0.005824963807774978,0.6741091302084266,0,0,0.00018747950245874784,0.05737964161215063,-0.03588971855691991,0.7143651269258628,-0.16872827638592708,0.6011155218214363,0.02631825188434727,0.6251053938988747,-0.017025707570083076,0.6128112402098569,0,0,0,0
86,24267.599579658774,18608.063317586246,3871.884564245178,2050.2866882795934,59,-106.11172252657207,0,-175.41382616551846,-53.74266536308596,107.75060477106928,-94.1173811681378,0,0,10,-71,30,0,2,0,-1,-35,51,-32,0,0,-81913,372278,-35879,59,-635,0,16,1697,-401,276,0,0,2.634296376460945,0.979142601914894,2.0055344351215307,0.9688035342884003,0.42466878638052397,0.8720585010185429,0.23613307471081035,0.46594208029182843,0.008509696087147,0.752705578931992,-0.006196516313963612,0.45902010736788684,0,0,-0.013213493736899966,0.4731435914329879,-0.04944386468418868,0.40869312370144517,0.03053311987440336,0.4224080101948047,-0.0022288609784375277,0.012208723253653238,0,0,0,0
87,31667.63433146231,18810.605692997808,7873.307289583405,3731.5141314946086,0,-1.5977444547829123,0,103,1664.6577861886817,-364.78754980502436,-149.065274542388,0,0,64,51,-78,0,1,0,0,-35,-57,-26,0,0,-630371,-251636,110939,0,-326,0,103,1063,1503,371,0,0,2.9237657666973633,0.9819107347454011,1.6684047913191165,0.9686972063521359,0.8332574704725768,0.8772737488428606,0.27018925925232934,0.3907672909010566,0,0,-0.001942750366007526,0.2866048193686966,0,0,0.01778615135183156,0.6130812130860069,0.20031639913091528,0.7112272349698869,-0.043547393957113316,0.7078365688557219,-0.020698160506284383,0.7447825631665363,0,0,0,0
88,37109.522629681655,16865.259333938593,14681.58857430573,6475.151391825504,0,0,4.892271547534449,-62.697649778579034,-153.02447625008497,-493.2791760592697,-208.3676398477756,0,0,71,-29,-19,0,0,1,-15,2,16,-17,0,0,-699893,162726,28249,0,0,-140,998,-179,-466,154,0,0,3.7302790708410205,0.909400686631517,1.3590414599524168,0.8042011531789413,1.8288266999849803,0.8815776011658724,0.6399283413767123,0.9917190895643093,0,0,0,0,-0.0002419553305342176,0.04233498184369532,-0.0008197193959817834,0.0017117647161197487,-0.014574561450874574,0.44925864191720816,-0.06441387907873558,0.8673356589952238,-0.01746731521696527,0.798783848672316,0,0,0,0
89,36592.2492720146,23180.707961701555,7025.494114739529,5197.586497155371,0,2.157781712467113,0,589.5635773111662,558.0514159615418,58.68792343297048,-20,0,0,-60,46,-22,0,-2,0,-16,-3,44,0,0,0,623792,-231530,33288,0,796,0,2004,758,-332,-20,0,0,3.9602856038225496,0.9724639378360252,2.5185983945924217,0.9479297365444935,0.8009165772317344,0.8083100856117114,0.5225103006365643,0.9309567347575991,0,0,0.0019977686948107307,0.10678672992443651,0,0,0.06259842958270052,0.2729498872972681,0.04575522492566135,0.746650807392881,0.01066272607509944,0.08414750392421436,-0.0027538179163814087,0.8120566276759175,0,0,0,0
90,51393.10396108302,32222.953600524226,10166.502744134981,9484.868470329056,-157.49431803198786,0,0,-604.7501936920455,-105.63441989843636,377.0104899897084,9.647587727520857,0,0,12,-75,16,-1,0,0,4,24,13,6,0,0,-85703,394831,-13288,874,0,0,-654,-1050,-180,-46,0,0,5.979694942494359,0.9581997095632244,3.7238540349328524,0.9317652582871819,1.3074639803839172,0.8571192483523563,0.9862898225362738,0.9659079418761582,-0.01552911280566478,0.6950750913479848,0,0,0,0,-0.04982852862729139,0.6847871011527981,-0.031954031664925754,0.2318772687598738,0.053686013451757136,0.7516118946039679,0.005712764287421508,0.4169727819389292,0,0,0,0
91,39027.9451256426,33958.23188282938,2002.5313482335841,4301.783526874184,0,146.47807156584452,-2.7764907327058665,-746.3218919130841,-235.1444927131447,-306.339626762931,-90.49720173853598,0,0,12,-8,-30,0,3,1,-17,-49,42,-9,0,0,-89879,42568,44025,0,-666,-181,2168,3810,-144,47,0,0,4.261644716099321,0.9665215441457314,3.737991549930782,0.9791539573061103,0.0651081454809015,0.1637745041502062,0.5633244176189741,0.8705091532543917,0,0,0.004993914662045154,0.19372890677216137,-0.0015245933412494337,0.31956627206505805,-0.045877459245020145,0.41960916996127473,-0.06261963820366906,0.41870125297121297,0.009613907808261352,0.0706113391477102,-0.009365528611643106,0.41011496149082916,0,0,0,0
92,28756.217033696536,13085.094881151803,9175.512410866999,6742.860043170549,-20.300434514222843,20,0,520.4229010142603,-660.0606354998208,-10.51359809502543,-96.79853439800837,0,0,-50,49,-34,-1,0,0,11,-31,-26,-48,0,0,504019,-251690,51493,710,20,0,-1562,2139,285,290,0,0,2.5272210795118317,0.8944141003215156,0.9798144103379689,0.5871344776859821,0.8747524866795169,0.886462663959369,0.6676205194609945,0.9584074850745342,-0.0012199120984450172,0.1672419570387713,0.004138673328167352,0.48776645350796977,0,0,0.0699289027963028,0.9023092466943705,-0.0591255167424918,0.5214953099103659,-0.004556400721377783,0.08593584520408759,-0.004132083528793019,0.09472786027248366,0,0,0,0
93,23459.123928546454,4236.765224651666,8728.059055362479,4339.325196340877,-113.73894204199962,0,-11.07266812930854,640.3538767586172,5460.492208412258,157.1924467168929,21.74753047497342,0,0,40,-32,32,1,0,1,-21,-80,-11,4,0,0,-386785,178386,-31373,-705,0,-245,943,2010,2,4,0,0,2.4744599278553836,0.9148040130407664,0.31573921830385426,0.18111424682134009,0.9096549631479801,0.9899492478751678,0.44458328227019184,0.880673017225159,-0.012634335542035061,0.8502780256814106,0,0,-0.004335672147562598,0.478440991676817,0.12038231480415951,0.8069840441911506,0.6893930862164079,0.9311232157677448,0.009733720630298282,0.5010741435425032,0.0019433501720794064,0.15861036835111963,0,0,0,0
94,22445.08747097567,14939.073695337749,4587.18466287636,3070.604730955638,0,-61,0,-118.76249996503952,112.3448200289854,-124.10631744980293,39.748379191781794,0,0,78,53,-36,0,0,0,14,34,17,15,0,0,-763506,-274648,48395,0,-61,0,-1379,-1283,-279,-117,0,0,2.2048378166524385,0.7638970042436993,1.455271528731812,0.6221101661906345,0.47881209490034615,0.5947318723903763,0.28109038702518,0.7474755069026935,0,0,-0.005013283422953127,0.47411691937104,0,0,-0.02154685533813484,0.08200528218735768,0.01610522828974919,0.04725060872274738,-0.004837472104752792,0.11471986767699902,0.004956188571224725,0.5695769315699226,0,0,0,0
95,22138.502020378022,10474.545494677965,5835.574476542883,7082.348503642566,0,-18,0,114.31233481489414,-1027.3643173809623,-389.54045623502327,66.62598431569933,0,0,-57,-53,9,0,0,0,-9,68,47,19,0,0,584463,278673,-4908,0,-18,0,1056,-4334,-792,-103,0,0,2.7708769891355445,0.8930859876168065,1.8229601705547884,0.757392221290462,0.2851983748517538,0.268563210739327,0.7500425566307807,0.9914950992994297,0,0,-0.0021821197676456547,0.33767425903283066,0,0,0.020899578403742864,0.39281480506146765,-0.054607184523756354,0.2315746857659101,-0.054205448986090254,0.6633382753040438,0.002771061971997361,0.10101593508528248,0,0,0,0
96,45154.84035455964,28383.97306001399,7808.064451896469,8878.938322981689,0,0,-38.29203202774323,334.28296711951646,94.29028402836059,-411.0952603243913,104.67856087174653,0,0,10,39,37,0,0,-1,5,-17,30,-28,0,0,-68816,-197976,-38616,0,0,130,-622,844,13,274,0,0,4.595556703157493,0.986510765700036,2.99574345719445,0.9472357100885,0.7171981168297875,0.8018149695013872,0.8698829370018072,0.9879634885244384,0,0,0,0,-0.0004153057683012008,0.09449809400711692,0.050244580062368066,0.9149145318561279,0.017136391076452165,0.25675249467446404,-0.05625041872966559,0.814280519429591,0.0020169454905412643,0.04101084793739477,0,0,0,0
97,34251.34330131261,16612.00517730473,12532.095967060508,5507.629287082993,0,0,0,404.816937222219,-19.65907177856991,-787.5932981733156,2.0483025940406714,0,0,-22,-23,14,0,0,0,-3,-6,-60,-1,0,0,233927,134830,-12099,0,0,0,754,587,1089,-2,0,0,2.9322719192268005,0.943808914639776,1.4424991853283444,0.7541148789980232,0.9387583836407737,0.8399490872794582,0.5007247610175847,0.9822429792328942,0,0,0,0,0,0,0.05221971557275569,0.6259050635216186,0.017492319052493436,0.14081125292878346,-0.019181285486286274,0.11842737637188502,-0.00024115989878865623,0.0024634740136118653,0,0,0,0
98,23770.863474069287,23982.204142776027,-1260.9441132350184,2058.4046995729295,-128.19845298926555,-11.973668169020982,0,831.6420637083793,-280,-1520.9813687292644,100.71017113451683,0,0,-47,-9,-31,1,1,0,-39,0,-40,-22,0,0,486847,44954,48322,-724,-279,0,5166,-280,817,195,0,0,2.7742218481416856,0.9537511196519662,2.7409220313280884,0.9777153264181957,0.04529331472856705,0.008385144963551213,0.08806593311815564,0.14183793432437547,-0.015438679448241784,0.8386359229486686,-0.003487643234975739,0.33177603117999,0,0,0.09364792954671089,0.40558743950753995,-0.03163815957497681,0.6867614794188658,-0.14969837943201025,0.8073508413182905,0.006555501110384904,0.38474710377436233,0,0,0,0
99,33265.60222084954,21612.053455581423,6117.900349072199,7363.364303135961,0,0,98.07050462899622,29.485271272019304,-1786.454366101174,-155.08928776184155,-13.728008978032015,0,0,21,-5,-30,0,0,-1,4,46,32,-8,0,0,-189509,32787,43918,0,0,192,-589,-196,-510,24,0,0,3.450944239369922,0.9527436584256307,2.2110078169380696,0.935597514802266,0.6061688887843313,0.9094977355788951,0.8219279165100895,0.9154934499573272,0,0,0,0,0.011305672929105079,0.827534995295486,-0.008536403424575945,0.4181118887171179,-0.17695446205592863,0.7904678955365121,-0.0148467611522869,0.2738516662568942,0.0008715708411373037,0.08960673057219906,0,0,0,0
